att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,target
-0.258097,0.021508,0.021508,-0.537702,-0.817355,-0.537702,-0.537702,-0.537702,0.021508,0.860339,1.97876,3.097197,2.817592,1.41955,-0.258097,-1.656155,-2.215302,-1.935807,-0.537702,0.021508,0.301129,0.021508,-0.537702,-0.258097,-0.258097,-0.537702,-0.817355,-0.258097,0.301129,0.301129,0.301129,0.021508,0.021508,0.301129,-0.258097,-0.537702,0.021508,0.021508,0.021508,0.021508,-0.537702,-0.537702,-1.09685,-1.376502,-0.537702,0.021508,1.139945,1.699155,2.258366,1.97876,1.699155,0.860339,-0.258097,-0.817355,-0.817355,-0.817355,-0.817355,-0.537702,-0.258097,0.021508,0.021508,0.021508,0.021508,0.021508,0.021508,2
-0.546714,-0.301638,0.188529,1.168835,2.149154,1.413911,0.188529,-1.036812,-0.791832,0.433605,1.413911,1.168835,0.923758,0.678682,-0.301638,-1.772165,-2.017145,-1.527047,-0.546714,-0.301638,-0.301638,-0.301638,-0.301638,-0.791832,-0.301638,0.188529,0.433605,0.678682,0.433605,0.188529,-0.301638,-0.301638,-0.546714,-0.301638,-0.056561,0.188529,0.188529,0.188529,-0.301638,-0.301638,-0.546714,-0.791832,-0.301638,-0.301638,-0.056561,-0.301638,0.188529,0.923758,1.658988,2.639308,2.639308,1.904064,0.433605,-1.036812,-2.262263,-2.262263,-1.28193,-0.546714,-0.056561,-0.056561,-0.301638,-0.056561,0.188529,0.188529,0.433605,2
0.08702,0.08702,-0.26651,-0.26651,-0.26651,0.08702,0.08702,0.08702,-0.26651,-0.620039,0.08702,0.08702,0.440569,0.08702,0.08702,-0.973628,-0.973628,-0.26651,0.08702,0.440569,1.501158,2.208217,2.208217,1.854687,1.147628,0.08702,-1.327019,-1.680608,-1.680608,-1.327019,-0.620039,0.08702,-0.26651,0.08702,0.440569,0.440569,-0.26651,-0.973628,-0.973628,-0.973628,-0.26651,-0.26651,-0.26651,-0.26651,0.08702,0.440569,0.08702,-0.26651,-0.26651,-0.620039,0.08702,-0.26651,-0.973628,-2.034197,-0.620039,0.794098,1.854687,-0.620039,-1.327019,-0.26651,1.501158,2.915276,2.561746,0.794098,-0.620039,2
-0.17632,-0.17632,0.062449,1.25631,2.211402,1.25631,-0.41509,-1.609005,-1.370195,0.062449,1.25631,2.211402,1.49508,0.540002,-0.6539,-1.609005,-1.609005,-1.131385,-0.41509,-0.17632,-0.41509,-0.41509,-0.17632,0.062449,0.062449,0.301232,0.062449,0.062449,0.062449,0.062449,0.062449,-0.17632,-0.17632,-0.17632,0.062449,0.062449,0.062449,-0.17632,-0.41509,-0.892576,-0.17632,-0.41509,-0.41509,0.062449,0.540002,-0.41509,-1.131385,0.301232,1.49508,2.927711,2.688941,1.25631,-0.6539,-1.609005,-2.3253,-1.609005,-0.41509,0.301232,0.301232,-0.17632,-0.17632,-0.17632,0.301232,0.301232,0.301232,2
0.028494,0.645975,0.645975,0.645975,0.028494,-0.280238,-0.280238,0.028494,-0.280238,-0.280238,-0.280238,-0.58897,0.028494,-0.280238,-1.206364,-1.823932,-1.206364,-0.280238,0.954707,1.572171,1.880902,2.498366,1.880902,0.645975,0.028494,-0.280238,-0.897753,-1.206364,-0.897753,-0.897753,-0.897753,-0.280238,-0.280238,-0.280238,-0.58897,-0.280238,0.028494,0.337243,0.645975,0.028494,-0.280238,-0.280238,-0.280238,0.028494,0.028494,0.028494,-0.280238,0.028494,0.028494,0.337243,-0.280238,-0.280238,-0.58897,-0.58897,-0.897753,-1.823932,0.028494,2.189634,3.424579,2.498366,0.645975,-0.280238,-1.515148,-1.206364,0.337243,2
0.306215,0.306215,0.306215,0.306215,0.568102,-0.217573,-0.217573,-0.741391,-0.741391,-0.741391,1.091875,2.401324,1.091875,-1.788967,-2.050751,-0.47946,1.091875,2.139422,2.139422,1.877536,1.353762,1.353762,-1.265105,-1.788967,-1.265105,-1.527036,-1.265105,-0.217573,-0.47946,-1.003175,-0.47946,0.306215,0.568102,0.568102,0.306215,0.306215,-0.217573,-0.217573,-0.217573,-0.47946,-0.217573,-0.217573,0.044314,0.044314,0.044314,-0.217573,-0.217573,-0.217573,0.044314,-1.265105,-1.265105,1.091875,2.401324,1.353762,-0.47946,0.044314,0.306215,0.306215,-1.003175,-1.003175,-0.217573,0.306215,0.044314,-0.217573,-0.47946,1
-0.363328,0.036946,0.237094,1.437915,2.238474,2.038337,0.237094,-1.364068,-1.564127,-0.363328,1.237778,1.8382,1.037641,0.036946,-0.763557,-1.364068,-1.364068,-0.563499,-0.363328,-0.363328,-0.763557,-0.963727,-0.563499,-0.363328,-0.163191,-0.363328,0.036946,0.237094,0.637367,0.437231,0.237094,0.036946,-0.163191,0.036946,0.036946,-0.163191,-0.163191,0.036946,0.637367,0.837504,-0.563499,-2.364697,-2.164526,-0.363328,0.837504,0.437231,0.237094,0.837504,1.437915,2.238474,1.8382,1.037641,0.036946,-0.963727,-1.964468,-1.764297,-0.963727,-0.163191,0.036946,0.036946,-0.163191,0.036946,0.036946,0.437231,0.437231,2
-0.831225,-0.614313,0.036718,1.989723,3.074713,1.989723,0.253728,-1.482329,-1.699241,-0.614313,1.121719,1.772713,1.338717,-0.18028,-0.831225,-1.04826,-0.831225,-0.614313,-0.397278,-0.614313,-0.831225,-0.397278,-0.397278,-0.397278,-0.18028,0.036718,0.253728,0.253728,0.253728,0.036718,0.036718,0.036718,0.036718,0.036718,0.036718,0.036718,0.036718,0.470726,0.253728,-0.831225,-1.699241,-1.916276,-0.831225,0.253728,0.470726,0.470726,1.338717,1.989723,1.772713,1.555715,1.121719,0.253728,-0.614313,-1.482329,-1.699241,-1.265294,-0.614313,0.036718,0.036718,-0.18028,-0.18028,0.036718,0.036718,0.253728,0.253728,2
0.086875,0.463374,0.463374,-0.289603,-0.289603,0.086875,0.086875,0.086875,0.086875,1.21633,2.345763,2.722241,1.21633,0.086875,-1.418953,-2.172035,-1.795494,-1.042622,0.086875,0.086875,-0.289603,-0.666081,-0.666081,-0.289603,0.463374,0.086875,0.086875,-0.289603,-0.289603,-0.666081,-0.289603,-0.289603,-0.666081,0.086875,-0.289603,0.086875,0.086875,-0.289603,-0.289603,-0.289603,-1.042622,-1.795494,-1.042622,0.839852,2.345763,2.345763,1.592807,1.21633,0.839852,0.839852,1.592807,0.463374,-0.666081,-1.418953,-1.418953,-1.042622,-1.042622,-0.289603,0.086875,-0.289603,-0.289603,-0.666081,0.086875,0.463374,0.839852,2
-0.287318,-0.287318,0.023934,0.023934,-0.287318,-0.287318,0.023934,0.023934,0.023934,-0.287318,-0.287318,-0.287318,-0.287318,0.023934,-0.287318,-1.221005,-1.843614,-1.532309,0.335203,1.580212,1.891464,1.580212,1.26896,1.26896,0.957708,0.646456,0.023934,-0.59857,-1.221005,-1.221005,-1.221005,-0.59857,0.023934,0.023934,-0.287318,-0.287318,-0.287318,-0.287318,0.023934,0.335203,0.335203,0.335203,0.023934,-0.287318,-0.287318,0.023934,0.335203,0.335203,0.646456,0.335203,0.023934,0.023934,0.023934,-0.59857,-0.59857,0.023934,0.646456,1.26896,2.825238,2.825238,1.26896,-1.221005,-3.088658,-2.154918,0.023934,2
-0.621426,-1.206757,-0.621426,1.134782,2.89099,1.720179,0.256686,-0.914173,-0.328727,0.549385,1.720179,2.012878,0.842084,-0.328727,-1.206757,-1.792253,-1.792253,-0.914173,-0.036028,-0.036028,-0.328727,-0.914173,-0.621426,-0.621426,-0.328727,0.256686,0.256686,0.549385,0.256686,0.256686,-0.328727,-0.328727,-0.328727,-0.328727,-0.036028,-0.036028,0.256686,-0.036028,-0.328727,-0.036028,-0.036028,-0.914173,-0.621426,-0.621426,-0.036028,0.256686,-0.036028,0.549385,1.720179,2.598292,2.89099,1.134782,-0.328727,-0.914173,-1.792253,-1.206757,-0.621426,-0.036028,-0.036028,-0.328727,-0.328727,-0.621426,-0.036028,0.256686,0.549385,2
0.31848,0.31848,0.31848,0.030958,0.31848,0.030958,-0.256548,-0.256548,0.030958,-0.256548,-0.256548,-0.256548,0.030958,0.030958,0.030958,-1.119002,-2.269059,-1.694111,0.31848,1.180999,1.756011,2.331023,1.756011,1.180999,1.180999,0.893493,-0.831609,-1.694111,-1.694111,-0.831609,-0.831609,0.030958,0.31848,-0.256548,-0.256548,0.030958,0.030958,0.030958,0.030958,0.030958,0.31848,0.31848,0.030958,-0.256548,-0.256548,0.030958,-0.256548,-0.256548,0.030958,0.31848,0.31848,0.030958,0.030958,-0.256548,-1.119002,-1.406557,-1.981666,-0.256548,2.043517,2.906052,2.331023,0.030958,-1.119002,-1.406557,0.030958,2
0.021187,0.365544,0.709883,0.365544,0.021187,-0.667491,-0.667491,-0.323152,0.021187,-0.323152,-0.323152,-0.323152,0.021187,-0.323152,-0.667491,-0.667491,-2.044884,-1.011887,1.742899,2.431576,1.742899,0.709883,1.054222,0.365544,0.709883,0.709883,0.709883,-0.323152,-0.667491,-1.356091,-1.700487,-1.011887,-0.323152,-0.323152,-0.323152,-0.667491,-0.323152,0.021187,0.709883,0.709883,0.709883,0.021187,-0.323152,-0.667491,-0.323152,0.021187,0.709883,0.709883,0.365544,0.365544,0.365544,0.021187,-0.323152,-0.667491,-1.011887,-0.667491,-0.667491,0.365544,2.087238,3.120273,1.742899,-0.323152,-2.38928,-2.044884,0.021187,2
-0.506198,-0.506198,0.219604,1.429252,2.155055,1.187323,-0.264269,-1.473944,-1.231974,0.219604,1.913112,2.638914,1.187323,0.461534,-0.990003,-1.957749,-1.231974,-0.506198,-0.022339,-0.022339,-0.748169,-0.748169,-0.748169,-0.990003,-0.506198,-0.022339,0.461534,0.461534,0.461534,0.461534,-0.022339,-0.022339,-0.022339,-0.022339,-0.264269,-0.022339,0.703463,1.187323,0.945393,-0.022339,-0.990003,-1.715914,-1.473944,-0.990003,-0.990003,-0.506198,0.461534,1.187323,1.671182,2.155055,1.913112,0.945393,-0.506198,-1.231974,-0.990003,-0.748169,-0.264269,-0.264269,-0.264269,-0.022339,-0.264269,-0.506198,-0.264269,-0.022339,0.461534,2
-0.26245,-0.475685,-0.902107,-1.115378,-0.475685,-0.049216,0.377266,-0.049216,-0.26245,0.377266,1.656676,2.083157,1.656676,1.869922,-0.902107,-2.608034,-1.328649,-0.049216,0.164031,0.164031,0.377266,0.803736,-1.328649,-1.755071,-0.688956,0.377266,0.164031,-0.26245,-0.475685,-0.26245,0.377266,0.803736,0.164031,-0.26245,-0.475685,-0.26245,-0.049216,0.164031,-0.049216,-0.26245,-0.26245,0.164031,-0.049216,0.164031,-0.049216,-0.26245,-0.049216,-0.049216,0.164031,-0.475685,-0.902107,-0.26245,1.443441,2.722862,-0.26245,-2.181612,-2.394764,-0.902107,0.590501,1.656676,1.656676,1.016971,0.803736,0.803736,-0.049216,1
-0.01307,0.269988,0.553031,0.269988,-0.296112,-0.296112,-0.296112,-0.01307,-0.01307,-0.296112,-0.01307,-0.01307,-0.296112,-0.01307,-0.579154,-1.711354,-1.428265,0.269988,1.685199,1.685199,-0.01307,-0.01307,0.269988,0.836073,1.119115,0.836073,0.269988,-0.296112,-1.145175,-1.145175,-0.862244,-0.296112,-0.296112,-0.579154,-0.579154,-0.01307,0.553031,0.269988,0.269988,-0.01307,-0.01307,-0.01307,-0.01307,-0.01307,-0.01307,-0.296112,-0.01307,-0.296112,-0.01307,0.269988,-0.01307,-0.01307,-0.296112,-0.862244,-1.428265,-1.711354,-0.579154,1.119115,3.383468,3.949553,1.402157,-1.145175,-1.994444,-1.145175,1.119115,2
0.021346,-0.256234,0.021346,1.409262,2.519598,1.131682,-1.088912,-2.199263,-1.366539,0.021346,1.964423,2.797178,1.964423,0.576522,-1.088912,-2.199263,-1.644165,-0.811441,-0.533814,-0.533814,-0.533814,-0.533814,-0.256234,-0.256234,0.298942,0.021346,0.021346,0.021346,0.021346,0.021346,0.021346,-0.256234,-0.256234,0.021346,0.021346,0.021346,0.021346,-0.256234,-0.256234,-0.533814,-0.811441,-0.256234,0.021346,0.298942,1.131682,1.131682,-0.811441,-0.811441,0.576522,1.964423,1.964423,0.854102,0.021346,-1.088912,-1.644165,-1.088912,0.021346,0.298942,0.576522,-0.256234,-0.256234,-0.256234,0.021346,0.298942,0.021346,2
0.028266,0.028266,-0.20143,-0.431126,-1.120201,0.028266,1.406454,0.717366,-0.20143,-1.349936,-0.890467,0.717366,2.325251,3.244035,1.176758,-2.03901,-0.890467,0.028266,0.257975,-0.431126,-0.431126,-0.20143,-0.431126,-0.890467,-0.660861,-0.20143,0.257975,0.257975,0.028266,-0.20143,-0.20143,0.028266,0.028266,-0.20143,-0.20143,-0.20143,0.028266,0.257975,0.257975,-0.20143,-0.20143,0.257975,0.257975,-0.660861,-1.57967,-1.349936,-0.890467,0.028266,2.095555,2.095555,2.325251,1.865846,1.176758,-1.809276,-1.57967,-1.120201,0.028266,0.028266,-0.20143,-0.431126,0.028266,0.028266,0.028266,0.257975,-0.20143,1
0.269482,0.269482,0.269482,0.269482,-0.008561,-0.286588,-0.286588,-0.84269,-0.008561,1.381592,2.493717,2.771745,1.937647,0.269482,-1.120608,-1.676756,-1.120608,-0.84269,-0.564616,-0.84269,-0.84269,-0.286588,-0.008561,0.54751,0.54751,0.54751,0.269482,-0.008561,-0.564616,-0.564616,-0.564616,-0.564616,-0.286588,-0.286588,-0.008561,-0.008561,0.269482,-0.008561,-0.564616,-0.008561,0.269482,-0.564616,-1.120608,-0.564616,-0.286588,-0.84269,-0.564616,0.825537,2.215674,3.049772,2.493717,1.103565,-0.564616,-1.398682,-1.398682,-1.120608,-0.84269,-0.008561,0.269482,0.269482,-0.286588,-0.564616,-0.564616,-0.008561,0.269482,2
0.086205,0.086205,0.086205,0.086205,0.086205,0.086205,0.086205,0.086205,-0.107025,-0.879934,-1.459613,-0.686672,1.245595,2.791446,0.665906,-2.425817,-2.425817,-1.073197,1.052365,2.211756,2.598216,2.018526,0.859135,-0.300255,-0.686672,-0.879934,-0.686672,-0.493518,-0.493518,-0.879934,-0.879934,-0.107025,-0.107025,-0.107025,-0.300255,-0.107025,0.472676,0.665906,0.472676,0.086205,-0.107025,-0.300255,-0.107025,-0.107025,-0.107025,-0.107025,-0.300255,0.086205,0.279446,0.279446,-0.107025,-0.686672,-1.459613,-0.686672,0.472676,1.052365,1.438825,1.245595,1.052365,0.859135,0.665906,-1.073197,-1.459613,-1.073197,-0.493518,1
-0.447827,0.003461,0.229118,0.003461,0.229118,0.680406,0.454762,0.229118,0.229118,0.229118,-0.673509,-0.899065,0.454762,2.034284,0.906051,-2.027349,-1.801667,-0.447827,0.680406,1.808627,2.259928,1.131695,0.229118,0.229118,0.003461,-0.899065,-1.124747,-0.673509,-0.222183,-0.222183,-0.899065,-1.124747,-1.124747,-0.673509,-0.222183,-0.222183,0.229118,0.454762,0.680406,0.680406,0.229118,-0.899065,-0.899065,0.003461,0.229118,0.003461,-0.222183,0.454762,0.680406,0.229118,0.003461,0.906051,1.808627,0.229118,-2.478587,-2.027349,1.131695,2.485572,1.357339,0.454762,-0.899065,-1.350429,-1.350429,-0.222183,-0.222183,1
-0.178136,-0.178136,-0.178136,-0.584435,-0.381269,0.228141,0.228141,0.024997,0.431273,0.634406,-0.584435,-0.584435,0.634406,2.259479,2.259479,-2.209429,-2.412595,-0.990655,0.431273,2.056346,2.259479,1.65007,0.634406,-0.178136,-0.584435,-0.787488,-0.584435,-0.787488,-0.584435,-0.584435,-0.381269,-0.178136,-0.381269,-0.584435,-0.381269,0.024997,0.431273,0.634406,0.431273,0.024997,-0.584435,-0.787488,-0.381269,0.024997,0.024997,-0.178136,0.228141,0.634406,0.431273,0.431273,0.431273,1.243804,1.65007,1.853214,-0.787488,-1.600042,0.024997,0.431273,-2.412595,-1.803209,-0.381269,0.634406,-0.178136,0.024997,0.024997,1
-0.799409,-1.050318,-0.046345,1.459714,2.714765,1.208706,-0.046345,-0.799409,-1.050318,-0.046345,1.208706,1.459714,0.957699,0.455684,-0.799409,-1.050318,-1.301368,-1.050318,-0.297352,0.204676,-0.297352,-0.54836,-0.799409,-0.54836,-0.046345,0.706691,0.455684,0.204676,-0.54836,-0.297352,-0.297352,-0.046345,0.204676,0.204676,-0.046345,-0.046345,-0.297352,-0.297352,-0.297352,-0.297352,-0.297352,-0.799409,-0.54836,-0.046345,0.204676,-0.046345,-0.046345,0.957699,1.710721,2.714765,2.965772,1.459714,-0.799409,-1.301368,-2.305426,-2.054376,-0.799409,-0.046345,0.455684,0.455684,-0.297352,-0.54836,-0.297352,0.204676,0.706691,2
-0.593838,-0.593838,0.215947,1.295641,2.645273,1.025717,0.215947,-1.133624,-0.593838,0.755794,1.295641,1.835487,0.755794,-0.323915,-1.133624,-1.673562,-1.403593,-0.593838,-0.053991,0.215947,-0.323915,-0.323915,-0.593838,-0.863807,-0.593838,-0.053991,0.215947,0.485871,0.485871,0.485871,-0.053991,-0.323915,-0.593838,-0.323915,-0.053991,-0.053991,0.215947,-0.053991,-0.323915,0.215947,-0.323915,-0.593838,-0.863807,-0.593838,-0.323915,-0.593838,-0.053991,0.755794,1.835487,2.645273,2.915196,1.295641,-0.323915,-1.673562,-2.213348,-1.673562,-0.593838,0.485871,0.485871,-0.323915,-0.593838,-0.593838,0.215947,0.485871,0.485871,2
0.024438,0.024438,0.251428,0.251428,0.024438,0.024438,0.024438,0.024438,0.251428,-0.20254,-0.883421,-1.110437,-0.20254,2.748194,1.159338,-1.791357,-2.245388,-0.883421,0.705383,1.613293,2.521216,2.521216,1.840271,-2.245388,-1.337453,-0.20254,-0.429517,-0.20254,-0.656533,-0.429517,-0.656533,-0.883421,-0.20254,0.024438,0.251428,0.024438,0.251428,0.251428,0.251428,0.024438,0.024438,-0.20254,-0.429517,-0.429517,0.024438,0.024438,0.024438,-0.20254,-0.20254,0.024438,0.251428,-0.429517,-1.337453,-0.883421,0.251428,0.705383,0.705383,0.478406,1.159338,2.067261,1.159338,-1.110437,-1.337453,-0.883421,0.024438,1
0.544598,0.276431,0.008248,0.008248,0.008248,0.008248,-0.25992,-0.25992,-0.25992,0.008248,0.276431,0.276431,0.544598,0.812766,0.276431,-2.405278,-2.673491,-1.332577,-0.25992,0.812766,1.349102,1.349102,1.61727,1.080934,0.544598,0.544598,0.008248,-0.796301,-0.796301,-0.528088,-0.796301,-0.25992,0.008248,0.008248,-0.25992,-0.25992,-0.25992,0.008248,0.008248,0.008248,0.008248,0.008248,0.008248,0.276431,0.008248,-0.25992,-0.25992,-0.25992,0.008248,-0.25992,-0.25992,0.008248,0.008248,0.008248,-0.528088,-0.528088,-0.25992,0.544598,2.421789,3.762628,2.153606,-1.064364,-2.137065,-2.137065,-0.25992,2
0.02834,0.291497,0.291497,0.02834,-0.497946,-0.761133,-0.234803,0.817783,1.344068,0.02834,-0.761133,0.291497,1.607211,1.870354,0.817783,0.02834,-0.761133,-0.497946,-0.497946,-0.761133,-0.761133,-1.024172,-0.761133,-0.761133,-0.234803,0.02834,0.291497,0.291497,-0.234803,-0.497946,-0.234803,-0.234803,0.02834,0.02834,0.02834,0.02834,0.02834,0.02834,-0.234803,-0.234803,-0.234803,0.02834,-0.497946,-2.076773,-0.761133,0.55464,-0.234803,0.02834,1.870354,3.186082,3.449225,1.870354,0.55464,-2.603146,-2.076773,-0.761133,0.02834,0.02834,-0.761133,-0.497946,0.02834,0.55464,0.291497,0.02834,-0.234803,1
-0.889406,-1.375325,0.082214,1.053901,2.754345,2.268508,0.082214,-1.375325,-1.618284,-0.889406,1.053901,2.268508,2.268508,0.810983,-0.889406,-1.861108,-1.618284,-0.889406,-0.160705,-0.160705,-0.646583,-0.889406,-0.646583,-0.160705,0.082214,0.082214,0.082214,0.325146,0.325146,0.082214,-0.160705,-0.160705,-0.403624,-0.160705,-0.160705,0.082214,0.082214,0.082214,-0.403624,-0.403624,-0.403624,-0.889406,-0.646583,0.568064,1.29682,1.053901,-0.403624,-0.889406,0.325146,1.29682,2.025576,1.782657,0.568064,-0.403624,-1.132366,-1.618284,-0.646583,0.082214,-0.160705,-0.160705,-0.403624,-0.160705,0.325146,0.325146,0.325146,2
-0.07191,-0.773036,-0.07191,1.330278,2.498769,1.563973,-0.539301,-1.47411,-1.240375,-0.539301,0.862886,2.031378,2.265073,1.563973,0.395495,-1.941449,-2.642523,-1.47411,-0.07191,-0.07191,-0.539301,-0.773036,-0.539301,-0.539301,-0.305605,0.161799,0.395495,0.395495,0.161799,-0.305605,-0.305605,-0.07191,-0.07191,-0.305605,-0.07191,-0.07191,0.161799,0.161799,-0.07191,-0.305605,-0.07191,-0.305605,-0.539301,-0.305605,0.395495,-0.07191,-0.539301,0.629191,1.330278,2.498769,2.031378,0.629191,-0.305605,-0.773036,-1.707845,-1.47411,-0.539301,0.161799,0.161799,-0.305605,-0.539301,-0.07191,0.161799,0.395495,0.395495,2
-0.632095,-0.632095,-0.411178,0.914119,2.018534,2.239415,0.472357,-1.073807,-1.515643,-0.190297,1.35588,2.239415,1.35588,-0.411178,-1.515643,-1.736437,-1.294725,-0.632095,-0.632095,-0.411178,-0.190297,-0.190297,-0.411178,-0.411178,-0.190297,0.030584,0.251477,0.472357,0.472357,0.251477,0.030584,-0.190297,-0.411178,-0.411178,0.030584,0.030584,0.472357,0.693238,0.472357,-0.411178,-1.073807,-1.294725,-1.515643,-1.294725,-0.632095,-0.190297,0.472357,1.134999,2.018534,2.460296,2.018534,1.134999,0.030584,-0.85289,-1.294725,-1.294725,-1.073807,-0.190297,0.472357,0.472357,0.251477,0.030584,0.030584,0.030584,0.251477,2
-0.011023,-0.249763,-0.965928,-0.488503,-0.011023,-0.011023,-0.249763,-0.249763,-0.249763,0.22773,-0.249763,-1.682268,-0.488503,1.898907,1.421428,-1.204708,-1.204708,1.182688,1.898907,1.898907,-0.965928,-0.965928,-0.727282,-0.011023,0.466469,-0.249763,-0.488503,-0.249763,0.466469,-0.011023,-0.488503,-0.249763,-0.011023,0.22773,0.22773,-0.011023,0.22773,-0.011023,-0.011023,-0.249763,-0.727282,-0.727282,-0.249763,-0.011023,0.22773,0.22773,0.466469,0.943948,-0.011023,-0.965928,-0.488503,1.182688,1.898907,1.898907,-2.159693,-2.637119,-1.443488,0.22773,2.13766,2.13766,1.421428,0.466469,-0.488503,-0.727282,-0.727282,1
-0.451539,-0.208978,0.518718,1.731522,2.216657,1.003839,-0.69414,-2.149477,-1.421809,0.761279,1.974082,2.216657,1.2464,-0.208978,-1.421809,-1.906876,-1.179207,-0.451539,-0.451539,-0.936606,-0.69414,-0.208978,0.033583,0.276157,0.033583,0.033583,-0.208978,0.276157,0.276157,0.276157,-0.451539,-0.451539,-0.208978,0.276157,0.276157,-0.208978,-0.208978,-0.208978,-0.208978,-0.451539,-0.451539,-0.69414,-0.451539,0.276157,1.488961,0.518718,-1.421809,-0.936606,0.518718,1.974082,2.459217,1.731522,0.276157,-0.69414,-1.421809,-1.421809,-0.451539,0.033583,0.033583,-0.208978,-0.69414,-0.451539,0.033583,0.761279,0.761279,2
0.448871,0.448871,0.448871,-0.029438,-0.029438,-0.268586,-0.268586,-0.029438,-0.029438,-0.029438,0.688019,0.688019,0.927167,0.448871,-0.985976,-3.377589,-3.377589,-0.507734,1.64461,0.927167,0.448871,0.927167,1.405462,2.122919,1.64461,0.927167,-0.029438,-0.985976,-1.70354,-1.942595,-1.225164,-0.268586,-0.029438,-0.029438,-0.268586,-0.268586,-0.029438,0.209723,0.209723,0.209723,-0.268586,-0.507734,-0.507734,-0.268586,-0.029438,0.209723,0.209723,0.209723,0.448871,0.448871,-0.029438,-0.029438,-0.268586,-0.507734,-0.746922,-0.746922,0.209723,1.405462,1.883758,0.927167,-0.268586,-1.225164,-0.985976,0.209723,1.166314,2
0.017677,0.017677,0.017677,0.017677,0.017677,0.181868,0.181868,0.017677,0.017677,-0.310686,-0.803221,-1.131639,0.346049,2.152054,2.808789,-1.9525,-1.9525,-0.96743,0.346049,1.65951,1.987873,1.823691,0.674412,-0.639012,-0.803221,-0.639012,-0.146504,-0.310686,-0.639012,-0.803221,-0.96743,-0.474895,0.181868,0.510231,0.346049,0.017677,0.181868,0.017677,0.181868,0.017677,-0.146504,0.017677,-0.310686,-0.310686,-0.146504,-0.146504,0.017677,0.181868,0.346049,0.181868,0.181868,-0.310686,-0.803221,-0.96743,-0.96743,-0.474895,0.838593,1.331138,2.152054,1.987873,1.166956,0.346049,-1.9525,-2.116709,-1.295756,1
-0.156592,-0.156592,0.039146,0.234896,0.234896,0.039146,0.039146,0.039146,-0.548102,-1.331077,-0.939534,0.626372,2.19229,2.975243,-0.548102,-2.309713,-1.722509,-0.548102,1.213587,2.388028,1.800813,0.822111,-0.35233,-0.743763,-0.35233,-0.35233,-0.548102,-0.939534,-0.939534,-0.743763,-0.548102,-0.156592,0.234896,0.234896,0.430634,0.626372,0.626372,0.430634,0.039146,-0.156592,-0.35233,-0.35233,-0.548102,-0.743763,-0.548102,-0.156592,0.430634,0.234896,0.039146,0.430634,1.213587,2.19229,1.409326,-1.135306,-2.309713,0.039146,1.213587,0.626372,-0.156592,0.234896,-0.939534,-1.331077,-0.548102,0.039146,-0.156592,1
-0.583562,-0.332362,-0.332362,0.170053,1.928457,2.933274,2.179672,0.170053,-1.085907,-1.588393,0.170053,1.677257,1.928457,0.421254,-1.085907,-1.588393,-1.085907,-0.834805,-0.583562,-0.081161,-0.081161,-0.081161,-0.332362,-0.583562,-0.583562,-0.332362,0.421254,0.421254,0.421254,-0.081161,-0.081161,-0.332362,-0.332362,-0.081161,-0.081161,-0.081161,-0.332362,-0.081161,-0.081161,0.170053,0.170053,-0.332362,-0.834805,-0.834805,-0.332362,-0.081161,-0.583562,-0.081161,0.923655,1.677257,2.430873,2.430873,1.174856,-0.583562,-1.588393,-1.839636,-1.33715,-0.583562,0.170053,0.421254,-0.081161,-0.583562,-0.332362,-0.081161,0.421254,2
